id,text,predicted_class,predicted_confidence
199027,"EC Beef Enterprise Strengthening and Transformation (BEST) Project - 2019 portion of the multi year grant - (US$ 8,680,909)",Full,0.81287223
187994,"Improving Psychosocial Wellbeing of Children, Adolescent Girls and Young Mothers at risk of exploitation and abuse in families affected by food insecurity in Chitungwiza, Binga, Epworth and Rushinga",Partial,0.35563013
201385,Cash transfers and child protection activities focusing on most vulnerable due to food insecurity,Partial,0.18989761
199666,DEC allocation,Full,0.9892623
197809,To save lives and alleviate suffering,Partial,0.30614138
204072,"Multi-sector emergency and cash response for Nigerian refugees, IDPs, returnees and vulnerable host populations living in areas bordering Nigeria, Far North Cameroon (2019 portion)",Partial,0.10069043
207687,Réponse de sécurité alimentaire d'urgence aux populations déplacées et touchées par le conflit dans la région du nord-ouest du Cameroun,Full,0.82548803
195840,Emergency Response and durable solutions for displacement affected populations in the Far North and East regions of Cameroon,Partial,0.044844083
201395,"Protection des personnes vulnérables affectées par les crises dans les régions de l'Extrême-Nord, du Sud-Ouest et du Nord-Ouest du Cameroun (part of ECHO/-AF/BUD/2018/92018)",Full,0.8013491
204059,"School Feeding for Local Children in the Far North (80,000 beneficiaries)",Full,0.96177065
192359,"Immediate Food Assistance for Internally Displaced Persons(IDPs) in the Far North (40,000 Beneficiaries)",Full,0.7668508
188316,"Drought Response Integrated Project (DRIP). Total: $499,972 [Water and Sanitation: $249,986; Food Security: $249,986]",Full,0.58742267
190052,Humanitarian support to Islamic Relief 2019.,Full,0.7553584
202247,Winterization  Program for the most vulnerable IDPs and Host community in the North West Syria,Full,0.9844862
206055,"- Protect and promote the right to education of Palestine refugee children and youth in UNRWA schools whose continued access to education is affected by poverty, crisis, and conflict- Respond to the emergency needs of Palestine refugees in Syria through the provision of cash assistance",Partial,0.2037428
192056,Reduce the threat of Explosive Remnants of War (ERW) across Aleppo and Idleb and provide improved support to survivors of ERW accidents and conflict-related injuries (part of ECHO/SYR/BUD/2019/91001),Partial,0.43015996
194628,Reduce the threat of Explosive Remnants of War (ERW) across Aleppo and Idleb and provide improved support to survivors of ERW.,Partial,0.36980763
197627,Reduce the threat of Explosive Remnants of War (ERW) across Aleppo and Idleb and provide improved support to survivors of ERW accidents and conflict-related injuries (part of ECHO/SYR/BUD/2019/91001),Partial,0.43015996
187353,"Cross-border emergency food, shelter, health and protection through cash assistance for Venezuelan refugees and migrants. 2018: 204.889 € 2019: 759.464 € 2020: 800.000 € (2019 portion)",Full,0.57899714
192048,"Cross-border emergency food, shelter, health and protection through cash assistance for Venezuelan refugees and migrants",Full,0.8602091
188062,"Primary health care and basic needs coverage for vulnerable refugees, migrants and returnees from Venezuela through cash assistance and the distribution of property (2019 portion)",Full,0.92492926
180506,"Support for Venezuelan refugees and Colombian returnees in the area of health and protection, including integrated cash assistance and child nutrition 2018: 100.000,00   2019: 600.000,00 € (2019 portion) / Atención a migrantes y comunidad receptora en Soledad Atlantico, Bayunca Bolivar y Cúcuta Norte de Santander:  en salud, proteción y nutrición: Atención médica general, asistencia psicosocial, espacios amigables para niños, asistencia legal, fortalecimiento institucional, campaña de sencibilización, talleres de nutrición. Entrega de kit de higiene, kit para madres lactantes y gestantes, kit recien nacido, entrega de suplementos alimenticios para niños, entraga de cash (cash for work).",Partial,0.05220997
197468,"Support for Venezuelan refugees and Colombian returnees in the area of health and protection, including integrated cash assistance and child nutrition2018: 100.000,00   2019: 600.000,00 €",Partial,0.1361233
190000,"Cash transfer for Food , Nutrition (USAID/FFP)",Full,0.99123657
195369,"1. Provide technical assistance, mobilize partnerships and resources to promote migrant, asylum seeker, refugee and host women’s economic empowerment, opportunities and rights.
2. Provide Portuguese classes; vocational trainings on finance/accounting, business/entrepreneurship development; job counselling and legal advice on work permits and job security and other activities to improve livelihoods and life skills to female-only groups of Venezuelan migrant, asylum seeker refugee women.
3. Provide multi-purpose, unconditional, unrestricted cash to Venezuelan migrant, asylum seeker refugee women to support recovery, resiliency, economic empowerment and relocation. Total amount: € 95,323 (2019: € 67,823; 2020: € 27,500)",Partial,0.07003573
190001,"Cash transfer for Food , Local and Regional Food Procurement (USAID/FFP)",Full,0.9912453
190002,"Water, Sanitation and Hygiene,Multipurpose Cash Assistance,Shelter and Settlements (USAID/OFDA)",Partial,0.0120499125
193377,"Non-earmarked to Syria HRP (protection, aid to refugees, returnees and IDPs)",Partial,0.2023646
193943,"Providing community-based protection services to population affected by the conflict in Hajiin, Al Hassakeh in Al Hol Camp",Partial,0.40497866
205190,"Providing protection and community services to IDPs, returnees and host communities in Daraa and Rural Damascus.",Partial,0.083698496
187561,Emergency food assistance to Drought affected people in southern and central Mozambique (19-RR-WFP-012).,Full,0.911456
190532,Food Security  (USAID/FFP),Partial,0.4814568
190631,Support to food security and livelihood in Mozambique,Partial,0.22943087
194091,Provide cash and/or food transfers to vulnerable households affected by crisis (STATE/PRM),Partial,0.035405073
194104,Provide cash and/or food transfers to vulnerable households affected by crisis,Partial,0.035769865
198931,"Provision of livelihood assistance and community cohesion supporting projects to IDPs and Host Community members in Idlib and Aleppo Governorates, Northern Syria.",Partial,0.3863177
205173,"Emergency livelihoods support to the most vulnerable men, women, boys and girls in Rural Damascus and Dar’a Governorates",Partial,0.39308882
197658,Supporting the livelihood of the vulnerable Farmers with vouchers for agriculture inputs and irrigation fees for vegetables,Partial,0.35624075
190706,WASH and Cash - Aleppo,Partial,0.030918166
197649,"Reduce risk of mines, ERW, IEDs, and airstrikes to at-risk group through Risk Education (RE); improve the quality of life of conflict victims and persons with disabilities (PWDs) through Victim Assistance (VA).",Partial,0.4368006
197650,Life-saving mine action in support of displaced and returning communities in northeast and northwest Syria,Full,0.8883943
191474,Realising Education in Emergency: Addressing key educational needs of vulnerable children with supportive lifesaving WASH and Shelter interventions in the Syrian Arab Republic (part of ECHO/SYR/BUD/2019/91011),Full,0.7561989
193066,"Provision of safe, inclusive and quality education to conflict affected and other vulnerable boys and girls in Central Darfur (part of ECHO/-AF/BUD/2019/91022)",Full,0.93023807
194617,Learning For a Brighter Tomorrow: Holistic Formal and Informal Education for Children and Adolescents in Northern Syria,Full,0.63993466
197510,"Promoting resilience through supporting quality education and psycho-social services to primary school students in war affected Syrian communities (Support to four schools in Ariha, Idleb, Syria)",Partial,0.277941
195428,"UNRWA : Assistance alimentaire en espèces aux réfugiés palestiniens les plus vulnérablesACF : Renforcement de la sécurité alimentaire et nutritionnelle, et des moyens de subsistance au sein de communautés vulnérables vivant dans la Bekaa",Full,0.76373583
169054,"Delivering case managment and GBV cash assistance within a survivor centered approach for Syrian refugee and host community women in Jordan, Multiyear 2017-2019, total amount CHF 520,000 (7F-09919.01)",Partial,0.15479
204719,"Contribution to the UNICEF programme called """"""""Hjati"""""""" (My Needs) - Integrated Social Protection Programme for Vulnerable Children in Jordan"""""""".",Full,0.9299471
192782,Multi purpose cash assistance for refugees and asylum seekers in Egypt,Full,0.99278426
197453,Multi-purpose cash assistance for refugees and asylum-seekers in Egypt (part of ECHO/SYR/BUD/2018/91033),Full,0.9903116
194296,"Durable Solutions, Emergency Response, Health, Humanitarian Coordination and Information Management, Logistics Support and Relief Commodities, Multi-Purpose Cash Assistance, Multi-Sector Assistance, Protection, Shelter and Settlements (State/PRM)",Partial,0.016182877
188351,Cash transfer program to meet the food and basic assistance needs of Syrian refugees in Lebanon form 2018 HIP to 2019,Full,0.9913994
192718,"Project proposal """""""" Strengthening the Social Protection System for Refugees and Vulnerable Lebanese through Community-Based Protection"""""""" GDNK02 - Lebanon - Dec18",Full,0.9187061
192773,Cash transfer program to meet the food and basic assistance needs of Syrian refugees in Lebanon (ECHO/SYR/BUD/2018/91042),Full,0.9915553
193618,Cash assistance to Syrian Refugees in Lebanon,Full,0.99268144
193308,Strengthening the resilience of Palestine refugees from Syria in Lebanon through cash assistance and health services,Partial,0.07976719
193326,"Palestinian Refugees  from Syria in Lebanon : Cash Assistance for essential needs ($2,697,419), Safety and Security ($11,575), Capacity and Management Support ($291,725), Education in Emergencies ($1,192,712), Emergency Health ($204,553) and Protection ($201,832) (MEU-19/0003-2)",Partial,0.025070082
193334,"Cash Assistance for essential needs ($429,304), Safety and Security ($4,614), Capacity and Management Support ($96,809), Protection ($333), Emergency Health ($125,960), Education in Emergencies ($97,128)",Partial,0.028929273
195429,"UNRWA : Assistance alimentaire en espèces aux réfugiés palestiniens les plus vulnérablesACF : Renforcement de la sécurité alimentaire et nutritionnelle, et des moyens de subsistance au sein de communautés vulnérables vivant dans la Bekaa",Full,0.76373583
206538,Cash Assistance for essential needs; Education in Emergencies; Emergency Health,Partial,0.48290843
193361,"Support to UNRWA's Syria Emergency Appeal in Jordan. Capacity and Management Support: $229,878; Emergency Health: $24,841; Cash Assistance for essential needs: $1,032,282.",Partial,0.03066691
206537,Cash Assistance for essential needs,Full,0.99248236
195423,PAM:Repas scolaires pour enfants réfugiés syriensUNRWA: cash transfer via ecards,Full,0.94432265
198731,Emergency Social Safety Net (ESSN) Assistance to refugees in Turkey (part of ECHO/TUR/BUD/2017/91009),Full,0.8459371
198732,Emergency Social Safety Net (ESSN) Assistance to refugees in Turkey (part of ECHO/TUR/BUD/2017/91009),Full,0.8459371
204761,Emergency Social Safety Net (ESSN) Assistance to refugees in Turkey (part of ECHO/TUR/BUD/2017/91009),Full,0.8459371
189838,"Distribution of food, cash transfers, treating and preventing malnutrition.",Partial,0.056450445
199650,"Humanitarian assistance to affected population by means of food distribution, cash transfers and treatment and preventment of malnutrition",Partial,0.040956397
189356,"Child protection, food security, emergency help and education- Emergency health team has been deployed.",Partial,0.025242548
188292,"IRC responds to the emergency food insecurity, IPC 4 and 3, through unconditional cash transfers in favour of 6120 individuals.  -Food assistance through cash distribution to vulnerable households in Chipinge and Chiredzi districts for drought victims. Revisised to add food package to cyclone victims in the same area.",Full,0.7886548
