COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE
MLI,ECU_XDC,PA_RT,A,1981,0.00329276505328815
MLI,ECU_XDC,PA_RT,A,1982,0.0031014368987526
MLI,ECU_XDC,PA_RT,A,1983,0.0029443129714704
MLI,ECU_XDC,PA_RT,A,1984,0.00290060916565517
MLI,ECU_XDC,PA_RT,A,1985,0.00292035190223884
MLI,ECU_XDC,PA_RT,A,1986,0.0029429728379665
MLI,ECU_XDC,PA_RT,A,1987,0.00288255577421199
MLI,ECU_XDC,PA_RT,A,1988,0.00283593378247298
MLI,ECU_XDC,PA_RT,A,1989,0.00284351504515254
MLI,ECU_XDC,PA_RT,A,1990,0.00288522787078115
MLI,ECU_XDC,PA_RT,A,1991,0.00285750232058045
MLI,ECU_XDC,PA_RT,A,1992,0.00291329000471803
MLI,ECU_XDC,PA_RT,A,1993,0.00301257400312542
MLI,ECU_XDC,PA_RT,A,1994,0.00151539680800747
MLI,ECU_XDC,PA_RT,A,1995,0.00153150061363609
MLI,ECU_XDC,PA_RT,A,1996,0.0015417045526042
MLI,ECU_XDC,PA_RT,A,1997,0.00151077106545153
MLI,ECU_XDC,PA_RT,A,1998,0.00151341387170011
MLI,ECU_XDC,PA_RT,A,1999,
MLT,ECU_XDC,EOP_RT,A,1979,2.01692211735691
MLT,ECU_XDC,EOP_RT,A,1980,2.15615455189077
MLT,ECU_XDC,EOP_RT,A,1981,2.37956137025433
MLT,ECU_XDC,EOP_RT,A,1982,2.48744445746352
MLT,ECU_XDC,EOP_RT,A,1983,2.71295625055953
MLT,ECU_XDC,EOP_RT,A,1984,2.86824657779659
MLT,ECU_XDC,EOP_RT,A,1985,2.65716859894133
MLT,ECU_XDC,EOP_RT,A,1986,2.53082959641256
MLT,ECU_XDC,EOP_RT,A,1987,2.46133190118153
MLT,ECU_XDC,EOP_RT,A,1988,2.56754221388368
MLT,ECU_XDC,EOP_RT,A,1989,2.48003341687552
MLT,ECU_XDC,EOP_RT,A,1990,2.43886158585784
MLT,ECU_XDC,EOP_RT,A,1991,2.44045044373182
MLT,ECU_XDC,EOP_RT,A,1992,2.20703608885953
MLT,ECU_XDC,EOP_RT,A,1993,2.25979267301803
MLT,ECU_XDC,EOP_RT,A,1994,2.20854606354265
MLT,ECU_XDC,EOP_RT,A,1995,2.15919466764061
MLT,ECU_XDC,EOP_RT,A,1996,2.2192515502917
MLT,ECU_XDC,EOP_RT,A,1997,2.31785620488857
MLT,ECU_XDC,EOP_RT,A,1998,2.2709235054639
MLT,ECU_XDC,PA_RT,A,1978,2.03680291449382
MLT,ECU_XDC,PA_RT,A,1979,2.0353994885833
MLT,ECU_XDC,PA_RT,A,1980,2.08120283085017
MLT,ECU_XDC,PA_RT,A,1981,2.31379856474082
MLT,ECU_XDC,PA_RT,A,1982,2.47281355296841
MLT,ECU_XDC,PA_RT,A,1983,2.59447297377594
MLT,ECU_XDC,PA_RT,A,1984,2.74912490977493
MLT,ECU_XDC,PA_RT,A,1985,2.79652982111751
MLT,ECU_XDC,PA_RT,A,1986,2.59335449969286
MLT,ECU_XDC,PA_RT,A,1987,2.50747988126738
MLT,ECU_XDC,PA_RT,A,1988,2.55300228437071
MLT,ECU_XDC,PA_RT,A,1989,2.60293951554877
MLT,ECU_XDC,PA_RT,A,1990,2.47190268554182
MLT,ECU_XDC,PA_RT,A,1991,2.49385877962514
MLT,ECU_XDC,PA_RT,A,1992,2.41789764768172
MLT,ECU_XDC,PA_RT,A,1993,2.23142042238433
MLT,ECU_XDC,PA_RT,A,1994,2.22627278734093
MLT,ECU_XDC,PA_RT,A,1995,2.16520938955158
MLT,ECU_XDC,PA_RT,A,1996,2.18795913711567
MLT,ECU_XDC,PA_RT,A,1997,2.28463262039322
MLT,ECU_XDC,PA_RT,A,1998,2.29841508410736
MMR,ECU_XDC,EOP_RT,A,1971,
MMR,ECU_XDC,EOP_RT,A,1974,
MMR,ECU_XDC,EOP_RT,A,1975,
MMR,ECU_XDC,EOP_RT,A,1979,0.106392380488118
MMR,ECU_XDC,EOP_RT,A,1980,0.113004193608628
MMR,ECU_XDC,EOP_RT,A,1981,0.124576061434137
MMR,ECU_XDC,EOP_RT,A,1982,0.132867645659844
MMR,ECU_XDC,EOP_RT,A,1983,0.146976842186001
MMR,ECU_XDC,EOP_RT,A,1984,0.161193458831339
MMR,ECU_XDC,EOP_RT,A,1985,0.143618076563888
MMR,ECU_XDC,EOP_RT,A,1986,0.132712578211504
MMR,ECU_XDC,EOP_RT,A,1987,0.125574771741042
MMR,ECU_XDC,EOP_RT,A,1988,0.133034714035709
MMR,ECU_XDC,EOP_RT,A,1989,0.12864123187667
MMR,ECU_XDC,EOP_RT,A,1990,0.120635857320652
MMR,ECU_XDC,EOP_RT,A,1991,0.124011468466513
MMR,ECU_XDC,EOP_RT,A,1992,0.132321550009767
MMR,ECU_XDC,EOP_RT,A,1993,0.142961614466839
MMR,ECU_XDC,EOP_RT,A,1994,0.137723478172506
MMR,ECU_XDC,EOP_RT,A,1995,0.131620140315915
MMR,ECU_XDC,EOP_RT,A,1996,0.133288402292759
MMR,ECU_XDC,EOP_RT,A,1997,0.142333417551589
MMR,ECU_XDC,EOP_RT,A,1998,0.140305079153654
MMR,ECU_XDC,EOP_RT,A,2012,
MMR,ECU_XDC,PA_RT,A,1971,
MMR,ECU_XDC,PA_RT,A,1974,
MMR,ECU_XDC,PA_RT,A,1975,
MMR,ECU_XDC,PA_RT,A,1978,0.115463345726353
MMR,ECU_XDC,PA_RT,A,1979,0.110788959561944
MMR,ECU_XDC,PA_RT,A,1980,0.109955231774596
MMR,ECU_XDC,PA_RT,A,1981,0.12392050368912
MMR,ECU_XDC,PA_RT,A,1982,0.132201728506192
MMR,ECU_XDC,PA_RT,A,1983,0.140944941244785
MMR,ECU_XDC,PA_RT,A,1984,0.15264359369374
MMR,ECU_XDC,PA_RT,A,1985,0.154811701428415
MMR,ECU_XDC,PA_RT,A,1986,0.139033660322742
MMR,ECU_XDC,PA_RT,A,1987,0.130205142191225
MMR,ECU_XDC,PA_RT,A,1988,0.132093568207147
MMR,ECU_XDC,PA_RT,A,1989,0.135289847592414
MMR,ECU_XDC,PA_RT,A,1990,0.123931328407485
MMR,ECU_XDC,PA_RT,A,1991,0.128287656408323
MMR,ECU_XDC,PA_RT,A,1992,0.126319889719795
MMR,ECU_XDC,PA_RT,A,1993,0.138550080233181
MMR,ECU_XDC,PA_RT,A,1994,0.140814685334288
MMR,ECU_XDC,PA_RT,A,1995,0.134893329805529
MMR,ECU_XDC,PA_RT,A,1996,0.133274833233291
MMR,ECU_XDC,PA_RT,A,1997,0.141271122193015
MMR,ECU_XDC,PA_RT,A,1998,0.14075656831273
MMR,ECU_XDC,PA_RT,A,2012,
MNE,ECU_XDC,EOP_RT,A,1999,
MNE,ECU_XDC,PA_RT,A,1999,
MNG,ECU_XDC,EOP_RT,A,1990,0.137619937495777
MNG,ECU_XDC,EOP_RT,A,1991,0.0497178511944714
MNG,ECU_XDC,EOP_RT,A,1992,0.020645800644149
MNG,ECU_XDC,EOP_RT,A,1993,0.0022518500398832
MNG,ECU_XDC,EOP_RT,A,1994,0.00196329708916493
MNG,ECU_XDC,EOP_RT,A,1995,0.00160655384309426
MNG,ECU_XDC,EOP_RT,A,1996,0.00115079950744524
MNG,ECU_XDC,EOP_RT,A,1997,0.00111371050697956
MNG,ECU_XDC,EOP_RT,A,1998,0.000950201371425639
MNG,ECU_XDC,PA_RT,A,1991,0.10061840814308
MNG,ECU_XDC,PA_RT,A,1992,0.0215197389057901
MNG,ECU_XDC,PA_RT,A,1993,0.00289158572647547
MNG,ECU_XDC,PA_RT,A,1994,0.00203855528114481
MNG,ECU_XDC,PA_RT,A,1995,0.00170402272197122
MNG,ECU_XDC,PA_RT,A,1996,0.00143810706957813
MNG,ECU_XDC,PA_RT,A,1997,0.00111620148234542
MNG,ECU_XDC,PA_RT,A,1998,0.00106185907856455
MOZ,ECU_XDC,EOP_RT,A,1977,
MOZ,ECU_XDC,EOP_RT,A,1979,21.496454753083
MOZ,ECU_XDC,EOP_RT,A,1980,23.3143605597284
MOZ,ECU_XDC,EOP_RT,A,1981,25.775198635795
MOZ,ECU_XDC,EOP_RT,A,1982,27.0666626710871
MOZ,ECU_XDC,EOP_RT,A,1983,29.3643011487087
MOZ,ECU_XDC,EOP_RT,A,1984,32.3919308577651
MOZ,ECU_XDC,EOP_RT,A,1985,27.3581498873858
MOZ,ECU_XDC,EOP_RT,A,1986,23.7469864599243
MOZ,ECU_XDC,EOP_RT,A,1987,1.89906975966892
MOZ,ECU_XDC,EOP_RT,A,1988,1.36187437057571
MOZ,ECU_XDC,EOP_RT,A,1989,1.01916761788128
MOZ,ECU_XDC,EOP_RT,A,1990,0.706559039495728
MOZ,ECU_XDC,EOP_RT,A,1991,0.404122557666127
MOZ,ECU_XDC,EOP_RT,A,1992,0.279810268267927
MOZ,ECU_XDC,EOP_RT,A,1993,0.16710730341485
MOZ,ECU_XDC,EOP_RT,A,1994,0.122234504834206
MOZ,ECU_XDC,EOP_RT,A,1995,0.0698710772420846
MOZ,ECU_XDC,EOP_RT,A,1996,0.0701495092210909
MOZ,ECU_XDC,EOP_RT,A,1997,0.0784566261678505
MOZ,ECU_XDC,EOP_RT,A,1998,0.0693095291141781
MOZ,ECU_XDC,EOP_RT,A,2006,
MOZ,ECU_XDC,EOP_RT,A,2016,
MOZ,ECU_XDC,PA_RT,A,1977,
MOZ,ECU_XDC,PA_RT,A,1978,26.1649964831291
MOZ,ECU_XDC,PA_RT,A,1979,24.3209884212353
MOZ,ECU_XDC,PA_RT,A,1980,22.1881915860711
MOZ,ECU_XDC,PA_RT,A,1981,25.311470624392
MOZ,ECU_XDC,PA_RT,A,1982,26.9832751681298
MOZ,ECU_XDC,PA_RT,A,1983,27.9214684244078
MOZ,ECU_XDC,PA_RT,A,1984,29.8623559919849
MOZ,ECU_XDC,PA_RT,A,1985,30.3841058751671
MOZ,ECU_XDC,PA_RT,A,1986,25.2089086678055
MOZ,ECU_XDC,PA_RT,A,1987,2.9797739435035
MOZ,ECU_XDC,PA_RT,A,1988,1.60999983315554
MOZ,ECU_XDC,PA_RT,A,1989,1.21772436381635
MOZ,ECU_XDC,PA_RT,A,1990,0.845501448575156
MOZ,ECU_XDC,PA_RT,A,1991,0.561965430776912
MOZ,ECU_XDC,PA_RT,A,1992,0.306420576068458
MOZ,ECU_XDC,PA_RT,A,1993,0.220184851637791
MOZ,ECU_XDC,PA_RT,A,1994,0.139329819677072
MOZ,ECU_XDC,PA_RT,A,1995,0.084709428644407
MOZ,ECU_XDC,PA_RT,A,1996,0.0698317840085781
MOZ,ECU_XDC,PA_RT,A,1997,0.0763879615262533
MOZ,ECU_XDC,PA_RT,A,1998,0.0751892655263102
MOZ,ECU_XDC,PA_RT,A,2006,
MOZ,ECU_XDC,PA_RT,A,2016,
MRT,ECU_XDC,EOP_RT,A,1973,
MRT,ECU_XDC,EOP_RT,A,1979,0.151276992357939
MRT,ECU_XDC,EOP_RT,A,1980,0.165890058020598
MRT,ECU_XDC,EOP_RT,A,1981,0.188289564047229
MRT,ECU_XDC,EOP_RT,A,1982,0.195124266264907
MRT,ECU_XDC,EOP_RT,A,1983,0.211924473259845
MRT,ECU_XDC,EOP_RT,A,1984,0.209635339117969
MRT,ECU_XDC,EOP_RT,A,1985,0.146133768835346
MRT,ECU_XDC,EOP_RT,A,1986,0.126110987354195
MRT,ECU_XDC,EOP_RT,A,1987,0.107154215489699
MRT,ECU_XDC,EOP_RT,A,1988,0.112611347003105
MRT,ECU_XDC,EOP_RT,A,1989,0.0999906508741433
MRT,ECU_XDC,EOP_RT,A,1990,0.0942335902945131
MRT,ECU_XDC,EOP_RT,A,1991,0.0958324039985956
MRT,ECU_XDC,EOP_RT,A,1992,0.0717490899883544
MRT,ECU_XDC,EOP_RT,A,1993,0.0719137451122816
MRT,ECU_XDC,EOP_RT,A,1994,0.0633311281181198
MRT,ECU_XDC,EOP_RT,A,1995,0.055495298021027
MRT,ECU_XDC,EOP_RT,A,1996,0.0560260418679081
MRT,ECU_XDC,EOP_RT,A,1997,0.0537941690439857
MRT,ECU_XDC,EOP_RT,A,1998,0.0416503857044381
MRT,ECU_XDC,EOP_RT,A,2018,
MRT,ECU_XDC,PA_RT,A,1973,
MRT,ECU_XDC,PA_RT,A,1978,0.170040594528865
MRT,ECU_XDC,PA_RT,A,1979,0.158986686852331
MRT,ECU_XDC,PA_RT,A,1980,0.156575695790431
MRT,ECU_XDC,PA_RT,A,1981,0.185263980157766
MRT,ECU_XDC,PA_RT,A,1982,0.196864586181891
MRT,ECU_XDC,PA_RT,A,1983,0.204696872236675
MRT,ECU_XDC,PA_RT,A,1984,0.198648008430398
MRT,ECU_XDC,PA_RT,A,1985,0.170202496953673
MRT,ECU_XDC,PA_RT,A,1986,0.137031108274367
MRT,ECU_XDC,PA_RT,A,1987,0.117262174743908
MRT,ECU_XDC,PA_RT,A,1988,0.112233387326203
MRT,ECU_XDC,PA_RT,A,1989,0.109222634179285
MRT,ECU_XDC,PA_RT,A,1990,0.0974513955561209
MRT,ECU_XDC,PA_RT,A,1991,0.0983724386929959
MRT,ECU_XDC,PA_RT,A,1992,0.0886076956174369
MRT,ECU_XDC,PA_RT,A,1993,0.0706131651197601
MRT,ECU_XDC,PA_RT,A,1994,0.0680845983076999
MRT,ECU_XDC,PA_RT,A,1995,0.0589085257494775
MRT,ECU_XDC,PA_RT,A,1996,0.0574736286043418
MRT,ECU_XDC,PA_RT,A,1997,0.0580685836909583
MRT,ECU_XDC,PA_RT,A,1998,0.0473716541518214
MRT,ECU_XDC,PA_RT,A,2018,
MSR,ECU_XDC,EOP_RT,A,1959,
MSR,ECU_XDC,EOP_RT,A,1976,
MSR,ECU_XDC,EOP_RT,A,1979,0.256862730166609
MSR,ECU_XDC,EOP_RT,A,1980,0.282811828537861
MSR,ECU_XDC,EOP_RT,A,1981,0.341292269047522
MSR,ECU_XDC,EOP_RT,A,1982,0.38273263485905
MSR,ECU_XDC,EOP_RT,A,1983,0.447631581844334
MSR,ECU_XDC,EOP_RT,A,1984,0.522457850712894
MSR,ECU_XDC,EOP_RT,A,1985,0.417130724597782
MSR,ECU_XDC,EOP_RT,A,1986,0.346011183081437
MSR,ECU_XDC,EOP_RT,A,1987,0.284157104780091
MSR,ECU_XDC,EOP_RT,A,1988,0.31585397439056
MSR,ECU_XDC,EOP_RT,A,1989,0.309415514093877
MSR,ECU_XDC,EOP_RT,A,1990,0.271671950686108
MSR,ECU_XDC,EOP_RT,A,1991,0.27621028441373
MSR,ECU_XDC,EOP_RT,A,1992,0.305863713246652
MSR,ECU_XDC,EOP_RT,A,1993,0.330696688634848
MSR,ECU_XDC,EOP_RT,A,1994,0.301104330241594
MSR,ECU_XDC,EOP_RT,A,1995,0.281813344876408
MSR,ECU_XDC,EOP_RT,A,1996,0.295589246817908
MSR,ECU_XDC,EOP_RT,A,1997,0.335416605872407
MSR,ECU_XDC,EOP_RT,A,1998,0.317437643342936
MSR,ECU_XDC,PA_RT,A,1959,
MSR,ECU_XDC,PA_RT,A,1976,
MSR,ECU_XDC,PA_RT,A,1978,0.290722183145879
MSR,ECU_XDC,PA_RT,A,1979,0.270233204680392
MSR,ECU_XDC,PA_RT,A,1980,0.266260353495038
MSR,ECU_XDC,PA_RT,A,1981,0.331388085495165
MSR,ECU_XDC,PA_RT,A,1982,0.377463539733878
MSR,ECU_XDC,PA_RT,A,1983,0.415547286242267
MSR,ECU_XDC,PA_RT,A,1984,0.469422411029192
MSR,ECU_XDC,PA_RT,A,1985,0.48592812880011
MSR,ECU_XDC,PA_RT,A,1986,0.377469951032711
MSR,ECU_XDC,PA_RT,A,1987,0.320856816041556
MSR,ECU_XDC,PA_RT,A,1988,0.312843639184918
MSR,ECU_XDC,PA_RT,A,1989,0.335964777452733
MSR,ECU_XDC,PA_RT,A,1990,0.290942946088272
MSR,ECU_XDC,PA_RT,A,1991,0.298563387619622
MSR,ECU_XDC,PA_RT,A,1992,0.285601473132399
MSR,ECU_XDC,PA_RT,A,1993,0.315943787281366
MSR,ECU_XDC,PA_RT,A,1994,0.311613119847186
MSR,ECU_XDC,PA_RT,A,1995,0.283128192801239
MSR,ECU_XDC,PA_RT,A,1996,0.292097300239585
MSR,ECU_XDC,PA_RT,A,1997,0.326589185015469
MSR,ECU_XDC,PA_RT,A,1998,0.330681925653444
MTQ,ECU_XDC,EOP_RT,A,1960,
MTQ,ECU_XDC,EOP_RT,A,1979,0.172519744184668
MTQ,ECU_XDC,EOP_RT,A,1980,0.169085902839085
MTQ,ECU_XDC,EOP_RT,A,1981,0.160314740185912
MTQ,ECU_XDC,EOP_RT,A,1982,0.153662173126111
MTQ,ECU_XDC,EOP_RT,A,1983,0.144786495492601
MTQ,ECU_XDC,EOP_RT,A,1984,0.147063823699418
MTQ,ECU_XDC,EOP_RT,A,1985,0.148955555669093
MTQ,ECU_XDC,EOP_RT,A,1986,0.144729697028641
MTQ,ECU_XDC,EOP_RT,A,1987,0.143674940619147
MTQ,ECU_XDC,EOP_RT,A,1988,0.140750244405762
MTQ,ECU_XDC,EOP_RT,A,1989,0.144336884598042
MTQ,ECU_XDC,EOP_RT,A,1990,0.14301311500341
MTQ,ECU_XDC,EOP_RT,A,1991,0.143970611567002
MTQ,ECU_XDC,EOP_RT,A,1992,0.149974035370191
MTQ,ECU_XDC,EOP_RT,A,1993,0.151451286458161
MTQ,ECU_XDC,EOP_RT,A,1994,0.152072894061411
MTQ,ECU_XDC,EOP_RT,A,1995,0.155284904319653
MTQ,ECU_XDC,EOP_RT,A,1996,0.152394685203046
MTQ,ECU_XDC,EOP_RT,A,1997,0.151237426872547
MTQ,ECU_XDC,EOP_RT,A,1998,0.15244866456056
MTQ,ECU_XDC,PA_RT,A,1960,
MTQ,ECU_XDC,PA_RT,A,1978,0.173926989122737
MTQ,ECU_XDC,PA_RT,A,1979,0.171499340545026
MTQ,ECU_XDC,PA_RT,A,1980,0.170131391489337
MTQ,ECU_XDC,PA_RT,A,1981,0.164638880316814
MTQ,ECU_XDC,PA_RT,A,1982,0.155072436119904
MTQ,ECU_XDC,PA_RT,A,1983,0.147216209805521
MTQ,ECU_XDC,PA_RT,A,1984,0.145031011184132
MTQ,ECU_XDC,PA_RT,A,1985,0.146018151776589
MTQ,ECU_XDC,PA_RT,A,1986,0.147149202874876
MTQ,ECU_XDC,PA_RT,A,1987,0.144128338170715
MTQ,ECU_XDC,PA_RT,A,1988,0.141797229696885
MTQ,ECU_XDC,PA_RT,A,1989,0.14217629427597
MTQ,ECU_XDC,PA_RT,A,1990,0.144261943508516
MTQ,ECU_XDC,PA_RT,A,1991,0.142875660713558
MTQ,ECU_XDC,PA_RT,A,1992,0.145665055554441
MTQ,ECU_XDC,PA_RT,A,1993,0.15062927439989
MTQ,ECU_XDC,PA_RT,A,1994,0.151539734203776
MTQ,ECU_XDC,PA_RT,A,1995,0.153150115334141
MTQ,ECU_XDC,PA_RT,A,1996,0.154170509590541
MTQ,ECU_XDC,PA_RT,A,1997,0.151077159785169
MTQ,ECU_XDC,PA_RT,A,1998,0.151341440503161
MUS,ECU_XDC,EOP_RT,A,1971,
MUS,ECU_XDC,EOP_RT,A,1972,
MUS,ECU_XDC,EOP_RT,A,1976,
MUS,ECU_XDC,EOP_RT,A,1979,0.0914283002493272
MUS,ECU_XDC,EOP_RT,A,1980,0.0974603296978499
MUS,ECU_XDC,EOP_RT,A,1981,0.0892111882235504
MUS,ECU_XDC,EOP_RT,A,1982,0.0951501417259414
MUS,ECU_XDC,EOP_RT,A,1983,0.0949914936435275
MUS,ECU_XDC,EOP_RT,A,1984,0.0904062728349011
MUS,ECU_XDC,EOP_RT,A,1985,0.0787039103014683
MUS,ECU_XDC,EOP_RT,A,1986,0.0711160484992335
MUS,ECU_XDC,EOP_RT,A,1987,0.0630153248329592
MUS,ECU_XDC,EOP_RT,A,1988,0.061646973033571
MUS,ECU_XDC,EOP_RT,A,1989,0.0557096484431493
MUS,ECU_XDC,EOP_RT,A,1990,0.0512159102675946
MUS,ECU_XDC,EOP_RT,A,1991,0.0504104913455594
MUS,ECU_XDC,EOP_RT,A,1992,0.0485840702297893
MUS,ECU_XDC,EOP_RT,A,1993,0.0478607757005376
MUS,ECU_XDC,EOP_RT,A,1994,0.0455130659395779
MUS,ECU_XDC,EOP_RT,A,1995,0.043075844858572
MUS,ECU_XDC,EOP_RT,A,1996,0.0444087007989512
MUS,ECU_XDC,EOP_RT,A,1997,0.0406748185877161
MUS,ECU_XDC,EOP_RT,A,1998,0.0345827521143473
MUS,ECU_XDC,PA_RT,A,1971,
MUS,ECU_XDC,PA_RT,A,1972,
MUS,ECU_XDC,PA_RT,A,1976,
MUS,ECU_XDC,PA_RT,A,1978,0.12735921967156
MUS,ECU_XDC,PA_RT,A,1979,0.11566536498703
MUS,ECU_XDC,PA_RT,A,1980,0.0935548760660208
MUS,ECU_XDC,PA_RT,A,1981,0.100122381148041
MUS,ECU_XDC,PA_RT,A,1982,0.093736203312059
MUS,ECU_XDC,PA_RT,A,1983,0.0958447380798235
MUS,ECU_XDC,PA_RT,A,1984,0.0918412968158793
MUS,ECU_XDC,PA_RT,A,1985,0.0849608135851071
MUS,ECU_XDC,PA_RT,A,1986,0.0756825893504976
MUS,ECU_XDC,PA_RT,A,1987,0.0672696713943729
MUS,ECU_XDC,PA_RT,A,1988,0.0628586926581158
MUS,ECU_XDC,PA_RT,A,1989,0.0594831985924841
MUS,ECU_XDC,PA_RT,A,1990,0.052850789930456
MUS,ECU_XDC,PA_RT,A,1991,0.0515017420693314
MUS,ECU_XDC,PA_RT,A,1992,0.0495478799063482
MUS,ECU_XDC,PA_RT,A,1993,0.0483367530168213
MUS,ECU_XDC,PA_RT,A,1994,0.0468451139780407
MUS,ECU_XDC,PA_RT,A,1995,0.0439682616634352
MUS,ECU_XDC,PA_RT,A,1996,0.0439413740373269
MUS,ECU_XDC,PA_RT,A,1997,0.0418758598856102
MUS,ECU_XDC,PA_RT,A,1998,0.0372131131519152
MWI,ECU_XDC,EOP_RT,A,1971,
MWI,ECU_XDC,EOP_RT,A,1972,
MWI,ECU_XDC,EOP_RT,A,1979,0.867345388090531
MWI,ECU_XDC,EOP_RT,A,1980,0.924669336373084
MWI,ECU_XDC,EOP_RT,A,1981,1.0155269202599
MWI,ECU_XDC,EOP_RT,A,1982,0.942003751195478
MWI,ECU_XDC,EOP_RT,A,1983,0.930268836137601
MWI,ECU_XDC,EOP_RT,A,1984,0.901422581523571
MWI,ECU_XDC,EOP_RT,A,1985,0.67070804971696
MWI,ECU_XDC,EOP_RT,A,1986,0.478503479983549
MWI,ECU_XDC,EOP_RT,A,1987,0.373563240289339
MWI,ECU_XDC,EOP_RT,A,1988,0.336346176633607
MWI,ECU_XDC,EOP_RT,A,1989,0.311864225792693
MWI,ECU_XDC,EOP_RT,A,1990,0.277122017020851
MWI,ECU_XDC,EOP_RT,A,1991,0.279963874133595
MWI,ECU_XDC,EOP_RT,A,1992,0.187868425716811
MWI,ECU_XDC,EOP_RT,A,1993,0.198665241036421
MWI,ECU_XDC,EOP_RT,A,1994,0.0531409208458489
MWI,ECU_XDC,EOP_RT,A,1995,0.0497216924130602
MWI,ECU_XDC,EOP_RT,A,1996,0.0520841713757889
MWI,ECU_XDC,EOP_RT,A,1997,0.0426622087948586
MWI,ECU_XDC,EOP_RT,A,1998,0.0195307959471403
MWI,ECU_XDC,PA_RT,A,1971,
MWI,ECU_XDC,PA_RT,A,1972,
MWI,ECU_XDC,PA_RT,A,1978,0.930316408272429
MWI,ECU_XDC,PA_RT,A,1979,0.893193020209875
MWI,ECU_XDC,PA_RT,A,1980,0.885244171136461
MWI,ECU_XDC,PA_RT,A,1981,0.999384282294859
MWI,ECU_XDC,PA_RT,A,1982,0.965554512281454
MWI,ECU_XDC,PA_RT,A,1983,0.955066984041833
MWI,ECU_XDC,PA_RT,A,1984,0.896744336432659
MWI,ECU_XDC,PA_RT,A,1985,0.763194981130572
MWI,ECU_XDC,PA_RT,A,1986,0.547624239019002
MWI,ECU_XDC,PA_RT,A,1987,0.392220190136334
MWI,ECU_XDC,PA_RT,A,1988,0.329784699558309
MWI,ECU_XDC,PA_RT,A,1989,0.328717867406142
MWI,ECU_XDC,PA_RT,A,1990,0.287863693040923
MWI,ECU_XDC,PA_RT,A,1991,0.287560215485423
MWI,ECU_XDC,PA_RT,A,1992,0.214006393707987
MWI,ECU_XDC,PA_RT,A,1993,0.193752253935039
MWI,ECU_XDC,PA_RT,A,1994,0.0963045352850974
MWI,ECU_XDC,PA_RT,A,1995,0.0500169485480493
MWI,ECU_XDC,PA_RT,A,1996,0.0515180734830973
MWI,ECU_XDC,PA_RT,A,1997,0.0536232921105355
MWI,ECU_XDC,PA_RT,A,1998,0.0287339586892549
MYS,ECU_XDC,EOP_RT,A,1963,
MYS,ECU_XDC,EOP_RT,A,1979,0.316824747266637
MYS,ECU_XDC,EOP_RT,A,1980,0.343588884717338
MYS,ECU_XDC,EOP_RT,A,1981,0.410957109592501
MYS,ECU_XDC,EOP_RT,A,1982,0.445172151193128
MYS,ECU_XDC,EOP_RT,A,1983,0.516873485650505
MYS,ECU_XDC,EOP_RT,A,1984,0.581705648216418
MYS,ECU_XDC,EOP_RT,A,1985,0.464147107526895
MYS,ECU_XDC,EOP_RT,A,1986,0.358905184141329
MYS,ECU_XDC,EOP_RT,A,1987,0.307776068239027
MYS,ECU_XDC,EOP_RT,A,1988,0.314074220474537
MYS,ECU_XDC,EOP_RT,A,1989,0.309037801225712
MYS,ECU_XDC,EOP_RT,A,1990,0.271521105627426
MYS,ECU_XDC,EOP_RT,A,1991,0.273776713625944
MYS,ECU_XDC,EOP_RT,A,1992,0.316168463156952
MYS,ECU_XDC,EOP_RT,A,1993,0.33051307026248
MYS,ECU_XDC,EOP_RT,A,1994,0.317570973301681
MYS,ECU_XDC,EOP_RT,A,1995,0.299329673944257
MYS,ECU_XDC,EOP_RT,A,1996,0.315575708346521
MYS,ECU_XDC,EOP_RT,A,1997,0.232694785543179
MYS,ECU_XDC,EOP_RT,A,1998,0.225547799217349
MYS,ECU_XDC,PA_RT,A,1963,
MYS,ECU_XDC,PA_RT,A,1978,0.338918727629921
MYS,ECU_XDC,PA_RT,A,1979,0.333401462785365
MYS,ECU_XDC,PA_RT,A,1980,0.330244135609469
MYS,ECU_XDC,PA_RT,A,1981,0.388324344886041
MYS,ECU_XDC,PA_RT,A,1982,0.436394276896508
MYS,ECU_XDC,PA_RT,A,1983,0.483350640067598
MYS,ECU_XDC,PA_RT,A,1984,0.540799614580963
MYS,ECU_XDC,PA_RT,A,1985,0.528386601551309
MYS,ECU_XDC,PA_RT,A,1986,0.394806081016093
MYS,ECU_XDC,PA_RT,A,1987,0.343824505228146
MYS,ECU_XDC,PA_RT,A,1988,0.322545899482309
MYS,ECU_XDC,PA_RT,A,1989,0.334868187493072
MYS,ECU_XDC,PA_RT,A,1990,0.290418579209145
MYS,ECU_XDC,PA_RT,A,1991,0.293127856260326
MYS,ECU_XDC,PA_RT,A,1992,0.302712186017343
MYS,ECU_XDC,PA_RT,A,1993,0.331397336018946
MYS,ECU_XDC,PA_RT,A,1994,0.320607139642363
MYS,ECU_XDC,PA_RT,A,1995,0.305240715830948
MYS,ECU_XDC,PA_RT,A,1996,0.313466110869735
MYS,ECU_XDC,PA_RT,A,1997,0.313448532494266
MYS,ECU_XDC,PA_RT,A,1998,0.227511692757267
NAM,ECU_XDC,EOP_RT,A,1979,0.838754421137912
NAM,ECU_XDC,EOP_RT,A,1980,1.02443494198567
