iso3,year,value
MSR,2017,2.7
MSR,2018,2.7
MSR,2019,2.7
MSR,2020,2.7
MSR,2021,2.7
MSR,2022,2.7
MSR,2023,2.7
MSR,2024,2.7
MSR,2025,
MTQ,1950,3.4968
MTQ,1951,3.4996
MTQ,1952,3.4997
MTQ,1953,3.4996
MTQ,1954,3.4997
MTQ,1955,3.4997
MTQ,1956,3.4979
MTQ,1957,3.61640833258333
MTQ,1958,4.19722499933333
MTQ,1959,4.93706000393706
MTQ,1960,4.93706000393706
MTQ,1961,4.93706000393706
MTQ,1962,4.93706000393706
MTQ,1963,4.93706000393706
MTQ,1964,4.93706000393706
MTQ,1965,4.93706000393706
MTQ,1966,4.93706000393706
MTQ,1967,4.93706000393706
MTQ,1968,4.93706000393706
MTQ,1969,5.1941975041942
MTQ,1970,5.55419000455419
MTQ,1971,5.54263250409134
MTQ,1972,5.04967499983333
MTQ,1973,4.45776666666667
MTQ,1974,4.814075
MTQ,1975,4.28624166633333
MTQ,1976,4.77899166633333
MTQ,1977,4.91357499925
MTQ,1978,4.51309999933333
MTQ,1979,4.25441666608333
MTQ,1980,4.22557499908333
MTQ,1981,5.43460833258333
MTQ,1982,6.57209999908333
MTQ,1983,7.62129166575
MTQ,1984,8.73909999958333
MTQ,1985,8.98522499975
MTQ,1986,6.92609166666667
MTQ,1987,6.01070833333333
MTQ,1988,5.95694166666667
MTQ,1989,6.38014166666667
MTQ,1990,5.445275
MTQ,1991,5.64211666666667
MTQ,1992,5.29381583333333
MTQ,1993,5.66323
MTQ,1994,5.552045
MTQ,1995,4.9914825
MTQ,1996,5.1155225
MTQ,1997,5.83669166666667
MTQ,1998,5.89951566666667
MTQ,1999,
MTQ,2000,
MTQ,2001,
MTQ,2002,
MTQ,2003,
MTQ,2004,
MTQ,2005,
MTQ,2006,
MTQ,2007,
MTQ,2008,
MTQ,2009,
MTQ,2010,
MTQ,2011,
MTQ,2012,
MTQ,2013,
MTQ,2014,
MTQ,2015,
MTQ,2016,
MTQ,2017,
MTQ,2018,
MTQ,2019,
MTQ,2020,
MTQ,2021,
MTQ,2022,
MTQ,2023,
MTQ,2024,
MTQ,2025,
MUS,1950,4.7619000037619
MUS,1951,4.7619000037619
MUS,1952,4.7619000037619
MUS,1953,4.7619000037619
MUS,1954,4.7619000037619
MUS,1955,4.7619000037619
MUS,1956,4.7619000037619
MUS,1957,4.7619000037619
MUS,1958,4.7619000037619
MUS,1959,4.7619000037619
MUS,1960,4.7619
MUS,1961,4.7619
MUS,1962,4.7619
MUS,1963,4.7619
MUS,1964,4.7619
MUS,1965,4.7619
MUS,1966,4.7619
MUS,1967,4.828038
MUS,1968,5.55555
MUS,1969,5.55555
MUS,1970,5.55555
MUS,1971,5.485759
MUS,1972,5.338526
MUS,1973,5.442266
MUS,1974,5.703075
MUS,1975,6.026797
MUS,1976,6.681525
MUS,1977,6.607308
MUS,1978,6.163275
MUS,1979,6.308108
MUS,1980,7.684292
MUS,1981,8.936542
MUS,1982,10.87255
MUS,1983,11.7062
MUS,1984,13.800333
MUS,1985,15.442483
MUS,1986,13.466358
MUS,1987,12.878217
MUS,1988,13.437725
MUS,1989,15.249767
MUS,1990,14.863467
MUS,1991,15.652308
MUS,1992,15.563208
MUS,1993,17.648025
MUS,1994,17.960367
MUS,1995,17.386317
MUS,1996,17.948067
MUS,1997,21.057258
MUS,1998,23.99265
MUS,1999,25.185808
MUS,2000,26.249558
MUS,2001,29.129258
MUS,2002,29.962
MUS,2003,27.901475
MUS,2004,27.498517
MUS,2005,29.496233
MUS,2006,31.708067
MUS,2007,31.313656
MUS,2008,28.452838
MUS,2009,31.9598
MUS,2010,30.7844
MUS,2011,28.70595
MUS,2012,30.049972
MUS,2013,30.701358
MUS,2014,30.621617
MUS,2015,35.0567
MUS,2016,35.541883
MUS,2017,34.481408
MUS,2018,33.9344
MUS,2019,35.473517
MUS,2020,39.346933
MUS,2021,41.692133
MUS,2022,44.182775
MUS,2023,45.267225
MUS,2024,
MUS,2025,
MWI,1950,0.714285142428914
MWI,1951,0.714285142428914
MWI,1952,0.714285142428914
MWI,1953,0.714285142428914
MWI,1954,0.714285142428914
MWI,1955,0.714285142428914
MWI,1956,0.714285142428914
MWI,1957,0.714285142428914
MWI,1958,0.714285142428914
MWI,1959,0.714285142428914
MWI,1960,0.714285
MWI,1961,0.714285
MWI,1962,0.714285
MWI,1963,0.714285
MWI,1964,0.714285
MWI,1965,0.714285
MWI,1966,0.714285
MWI,1967,0.724206
MWI,1968,0.833333
MWI,1969,0.833333
MWI,1970,0.833333
MWI,1971,0.830894
MWI,1972,0.801558
MWI,1973,0.819262
MWI,1974,0.841203
MWI,1975,0.863833
MWI,1976,0.913011
MWI,1977,0.902928
MWI,1978,0.843745
MWI,1979,0.816878
MWI,1980,0.812096
MWI,1981,0.895299
MWI,1982,1.055509
MWI,1983,1.174763
MWI,1984,1.41338
MWI,1985,1.719097
MWI,1986,1.861073
MWI,1987,2.208743
MWI,1988,2.561301
MWI,1989,2.759524
MWI,1990,2.728882
MWI,1991,2.803313
MWI,1992,3.603275
MWI,1993,4.402778
MWI,1994,8.736405
MWI,1995,15.283742
MWI,1996,15.308467
MWI,1997,16.444175
MWI,1998,31.072683
MWI,1999,44.088142
MWI,2000,59.543808
MWI,2001,72.197333
MWI,2002,76.6833
MWI,2003,97.4425
MWI,2004,108.905
MWI,2005,118.4192
MWI,2006,136.0135
MWI,2007,139.9573
MWI,2008,140.5227
MWI,2009,141.1669
MWI,2010,150.4867
MWI,2011,156.5155
MWI,2012,249.106
MWI,2013,364.4073
MWI,2014,424.8958
MWI,2015,499.605833
MWI,2016,718.005
MWI,2017,730.2725
MWI,2018,732.3325
MWI,2019,745.5398
MWI,2020,749.527494
MWI,2021,805.898963
MWI,2022,949.039
MWI,2023,1161.094362
MWI,2024,
MWI,2025,
MYS,1950,3.06122000206122
MYS,1951,3.06122000206122
MYS,1952,3.06122000206122
MYS,1953,3.06122000206122
MYS,1954,3.06122000206122
MYS,1955,3.06122000206122
MYS,1956,3.06122000206122
MYS,1957,3.06122000206122
MYS,1958,3.06122000206122
MYS,1959,3.06122000206122
MYS,1960,3.06122
MYS,1961,3.06122
MYS,1962,3.06122
MYS,1963,3.06122
MYS,1964,3.06122
MYS,1965,3.06122
MYS,1966,3.06122
MYS,1967,3.06122
MYS,1968,3.06122
MYS,1969,3.06122
MYS,1970,3.06122
MYS,1971,3.05226
MYS,1972,2.819556
MYS,1973,2.44333
MYS,1974,2.407067
MYS,1975,2.4016
MYS,1976,2.541575
MYS,1977,2.461283
MYS,1978,2.316042
MYS,1979,2.188442
MYS,1980,2.176883
MYS,1981,2.304125
MYS,1982,2.335392
MYS,1983,2.32125
MYS,1984,2.343642
MYS,1985,2.483042
MYS,1986,2.581442
MYS,1987,2.519638
MYS,1988,2.618783
MYS,1989,2.708842
MYS,1990,2.704875
MYS,1991,2.7496
MYS,1992,2.5467
MYS,1993,2.574095
MYS,1994,2.6244
MYS,1995,2.508
MYS,1996,2.5158
MYS,1997,2.8178
MYS,1998,3.9248
MYS,1999,3.8
MYS,2000,3.8
MYS,2001,3.8
MYS,2002,3.8
MYS,2003,3.8
MYS,2004,3.8
MYS,2005,3.787092
MYS,2006,3.668177
MYS,2007,3.437569
MYS,2008,3.335833
MYS,2009,3.524503
MYS,2010,3.221087
MYS,2011,3.060003
MYS,2012,3.088801
MYS,2013,3.150909
MYS,2014,3.27286
MYS,2015,3.905494
MYS,2016,4.148291
MYS,2017,4.300441
MYS,2018,4.03513
MYS,2019,4.14247
MYS,2020,4.203482
MYS,2021,4.143295
MYS,2022,4.401073
MYS,2023,4.5606226362
MYS,2024,4.5764279106858
MYS,2025,
MYT,1950,
MYT,1951,
MYT,1952,
MYT,1953,
MYT,1954,
MYT,1955,
MYT,1956,
MYT,1957,
MYT,1958,
MYT,1959,
MYT,1960,
MYT,1961,
MYT,1962,
MYT,1963,
MYT,1964,
MYT,1965,
MYT,1966,
MYT,1967,
MYT,1968,
MYT,1969,
MYT,1970,
MYT,1971,
MYT,1972,
MYT,1973,
MYT,1974,
MYT,1975,
MYT,1976,
MYT,1977,
MYT,1978,
MYT,1979,
MYT,1980,
MYT,1981,
MYT,1982,
MYT,1983,
MYT,1984,
MYT,1985,
MYT,1986,
MYT,1987,
MYT,1988,
MYT,1989,
MYT,1990,
MYT,1991,
MYT,1992,
MYT,1993,
MYT,1994,
MYT,1995,
MYT,1996,
MYT,1997,
MYT,1998,
MYT,1999,
MYT,2000,
MYT,2001,
MYT,2002,
MYT,2003,
MYT,2004,
MYT,2005,
MYT,2006,
MYT,2007,
MYT,2008,
MYT,2009,
MYT,2010,
MYT,2011,
MYT,2012,
MYT,2013,
MYT,2014,
MYT,2015,
MYT,2016,
MYT,2017,
MYT,2018,
MYT,2019,
MYT,2020,
MYT,2021,
MYT,2022,
MYT,2023,
MYT,2024,
MYT,2025,
NAM,1950,
NAM,1951,
NAM,1952,
NAM,1953,
NAM,1954,
NAM,1955,
NAM,1956,
NAM,1957,
NAM,1958,
NAM,1959,
NAM,1960,
NAM,1961,
NAM,1962,0.713265
NAM,1963,0.715287
NAM,1964,0.717259
NAM,1965,0.716334
NAM,1966,0.716983
NAM,1967,0.71705
NAM,1968,0.716998
NAM,1969,0.718057
NAM,1970,0.716414
NAM,1971,0.713048
NAM,1972,0.772828
NAM,1973,0.694114
NAM,1974,0.679477
NAM,1975,0.739508
NAM,1976,0.869565
NAM,1977,0.869565
NAM,1978,0.869565
NAM,1979,0.842023
NAM,1980,0.778834
NAM,1981,0.877579
NAM,1982,1.085816
NAM,1983,1.1141
NAM,1984,1.475277
NAM,1985,2.228675
NAM,1986,2.285032
NAM,1987,2.036033
NAM,1988,2.273468
NAM,1989,2.622677
NAM,1990,2.587321
NAM,1991,2.761315
NAM,1992,2.852014
NAM,1993,3.267742
NAM,1994,3.550798
NAM,1995,3.627085
NAM,1996,4.299349
NAM,1997,4.607962
NAM,1998,5.528284
NAM,1999,6.109484
NAM,2000,6.939828
NAM,2001,8.609181
NAM,2002,10.540747
NAM,2003,7.564749
NAM,2004,6.459693
NAM,2005,6.377117
NAM,2006,6.7671
NAM,2007,7.054392
NAM,2008,8.251742
NAM,2009,8.52282
NAM,2010,7.33025
NAM,2011,7.300025
NAM,2012,8.193771
NAM,2013,9.750075
NAM,2014,10.842887
NAM,2015,12.881921
NAM,2016,14.708767
NAM,2017,13.305
NAM,2018,13.233942
NAM,2019,14.4484
NAM,2020,16.463267
NAM,2021,14.778675
NAM,2022,16.355858
NAM,2023,18.446308
NAM,2024,
NAM,2025,
NCL,1950,49.627999999
NCL,1951,49.627999999
NCL,1952,49.627999999
NCL,1953,49.627999999
NCL,1954,49.627999999
NCL,1955,49.628000048628
NCL,1956,49.628000048628
NCL,1957,49.627999999
NCL,1958,49.627999999
NCL,1959,89.765000088765
NCL,1960,89.765
NCL,1961,89.765
NCL,1962,89.765
NCL,1963,89.765
NCL,1964,89.765
NCL,1965,89.765
NCL,1966,89.765
NCL,1967,89.765
NCL,1968,89.765
NCL,1969,94.44
NCL,1970,100.985
NCL,1971,100.689451
NCL,1972,91.645969
NCL,1973,81.050222
NCL,1974,87.528549
NCL,1975,77.931589
NCL,1976,86.890671
NCL,1977,89.337638
NCL,1978,82.056282
NCL,1979,77.352953
NCL,1980,76.82856
NCL,1981,98.810962
NCL,1982,119.492608
NCL,1983,138.568801
NCL,1984,158.892568
NCL,1985,163.367564
NCL,1986,125.928813
NCL,1987,109.285497
NCL,1988,108.307922
NCL,1989,116.00246
NCL,1990,99.004901
NCL,1991,102.583837
NCL,1992,96.251101
NCL,1993,102.967715
NCL,1994,100.946172
NCL,1995,90.754137
NCL,1996,93.009407
NCL,1997,106.121561
NCL,1998,107.263814
NCL,1999,111.966914
NCL,2000,129.201038
NCL,2001,133.237791
NCL,2002,126.200313
NCL,2003,105.494942
NCL,2004,95.933337
NCL,2005,95.918843
NCL,2006,95.039672
NCL,2007,87.073048
NCL,2008,81.136329
NCL,2009,85.555781
NCL,2010,90.012974
NCL,2011,85.729552
NCL,2012,92.880411
NCL,2013,89.850221
NCL,2014,89.824335
NCL,2015,107.553234
NCL,2016,107.806816
NCL,2017,105.633078
NCL,2018,101.046822
NCL,2019,106.588934
NCL,2020,104.710608
NCL,2021,100.880223
NCL,2022,113.474367
NCL,2023,110.347171
NCL,2024,110.306338907421
NCL,2025,
NER,1950,174.840666544651
NER,1951,174.980667078374
NER,1952,174.985667097436
NER,1953,174.980667078374
NER,1954,174.985667097436
NER,1955,174.985667097436
NER,1956,174.895666754328
NER,1957,180.821105973032
NER,1958,210.238718125891
NER,1959,245.213434789085
NER,1960,245.195101
NER,1961,245.260102
NER,1962,245.013851
NER,1963,245.016351
NER,1964,245.027184
NER,1965,245.060934
NER,1966,245.678437
NER,1967,246.000938
NER,1968,247.564694
NER,1969,259.960574
NER,1970,276.403137
NER,1971,275.356457
NER,1972,252.027627
NER,1973,222.889183
NER,1974,240.704668
NER,1975,214.3129
NER,1976,238.950494
NER,1977,245.679687
NER,1978,225.65586
NER,1979,212.721644
NER,1980,211.279555
NER,1981,271.731453
NER,1982,328.606253
NER,1983,381.066036
NER,1984,436.956666
NER,1985,449.262963
NER,1986,346.305904
NER,1987,300.536562
NER,1988,297.848219
NER,1989,319.008299
NER,1990,272.264788
NER,1991,282.106909
NER,1992,264.691801
NER,1993,283.162579
NER,1994,555.204696
NER,1995,499.148426
NER,1996,511.55243
NER,1997,583.669372
NER,1998,589.951775
NER,1999,615.473349
NER,2000,710.207977
NER,2001,732.397693
NER,2002,693.713227
NER,2003,579.897426
NER,2004,527.338032
NER,2005,527.258363
NER,2006,522.425625
NER,2007,478.633718
NER,2008,446.000041
NER,2009,470.293423
NER,2010,494.794262
NER,2011,471.248626
NER,2012,510.556338
NER,2013,493.899624
NER,2014,493.75733
NER,2015,591.211698
NER,2016,592.605615
NER,2017,580.65675
NER,2018,555.446458
NER,2019,585.911013
NER,2020,575.586005
NER,2021,554.530675
NER,2022,623.759701
NER,2023,606.5697501659
NER,2024,606.345297609063
NER,2025,
NGA,1950,0.714286
NGA,1951,0.714286
NGA,1952,0.714286
NGA,1953,0.714286
NGA,1954,0.714286
NGA,1955,0.714286
NGA,1956,0.714286
NGA,1957,0.714285999714286
NGA,1958,0.714285999714286
NGA,1959,0.714285999714286
NGA,1960,0.714286
NGA,1961,0.714286
NGA,1962,0.714286
NGA,1963,0.714286
NGA,1964,0.714286
NGA,1965,0.714286
NGA,1966,0.714286
NGA,1967,0.714286
NGA,1968,0.714286
NGA,1969,0.714286
NGA,1970,0.714286
NGA,1971,1.13
NGA,1972,0.899
NGA,1973,0.808
NGA,1974,0.789
NGA,1975,0.826
NGA,1976,0.788
NGA,1977,0.932
NGA,1978,0.987
NGA,1979,0.908
NGA,1980,0.783
NGA,1981,0.847
NGA,1982,1.044
NGA,1983,1.635
NGA,1984,2.257
NGA,1985,2.547
NGA,1986,3.615
NGA,1987,4.645
NGA,1988,6.357
NGA,1989,9.428
NGA,1990,9.154
NGA,1991,9.9125
NGA,1992,17.404167
NGA,1993,22.164167
NGA,1994,22
NGA,1995,22
NGA,1996,22
NGA,1997,22
NGA,1998,22
NGA,1999,92.693333
NGA,2000,102.105
NGA,2001,111.945833
NGA,2002,120.999045
NGA,2003,129.435832
NGA,2004,133.496084
NGA,2005,131.620675
NGA,2006,127.383276
NGA,2007,124.616683
NGA,2008,117.693679
NGA,2009,147.322566
NGA,2010,148.811145
NGA,2011,152.32765
NGA,2012,155.939594
NGA,2013,155.753295
NGA,2014,156.982817
NGA,2015,193.047839
NGA,2016,253.492252
NGA,2017,305.789901
NGA,2018,306.08227
NGA,2019,306.920487
NGA,2020,356.901231
NGA,2021,399.414853
NGA,2022,423.886857
NGA,2023,644.299235
NGA,2024,
NGA,2025,
NIC,1950,2.00198901724138e-09
NIC,1951,2.00198901724138e-09
NIC,1952,2.00198901724138e-09
NIC,1953,2.00198901724138e-09
NIC,1954,2.00198901724138e-09
NIC,1955,2.00198901724138e-09
NIC,1956,2.00198901724138e-09
NIC,1957,2.00198901724138e-09
NIC,1958,2.02154074137931e-09
NIC,1959,2.06064418965517e-09
NIC,1960,2.06886685560903e-09
NIC,1961,2.06886685560903e-09
NIC,1962,2.06886685560903e-09
NIC,1963,2.06886685560903e-09
NIC,1964,2.06886685560903e-09
NIC,1965,1.40558931160939e-09
NIC,1966,1.39891953576665e-09
NIC,1967,1.4000669512626e-09
NIC,1968,1.40614264676486e-09
NIC,1969,1.39621336714413e-09
NIC,1970,1.39643197005768e-09
NIC,1971,1.39662315046252e-09
NIC,1972,1.40362177436515e-09
NIC,1973,1.40086009459139e-09
NIC,1974,1.39953992839281e-09
NIC,1975,1.40781486468455e-09
NIC,1976,1.40836187156879e-09
NIC,1977,1.40808265047809e-09
NIC,1978,1.40949385496469e-09
NIC,1979,1.85182447154375e-09
NIC,1980,1.93991511743263e-09
NIC,1981,1.97865590578772e-09
NIC,1982,2.30999397388132e-09
NIC,1983,2.391493225673e-09
NIC,1984,2.88876056409038e-09
NIC,1985,8.60037285832504e-09
NIC,1986,3.0199064582348e-08
NIC,1987,1.40000494752712e-07
NIC,1988,2.46018389589153e-05
NIC,1989,0.00302008097060025
NIC,1990,0.155000001192093
NIC,1991,4.85
NIC,1992,5
NIC,1993,6.12
NIC,1994,6.72
NIC,1995,7.53
NIC,1996,8.435
NIC,1997,9.44808333333333
NIC,1998,10.581917
NIC,1999,11.80925
NIC,2000,12.684392
NIC,2001,13.371942
NIC,2002,14.251325
NIC,2003,15.104643
NIC,2004,15.937247
NIC,2005,16.7333295340502
NIC,2006,17.569998
NIC,2007,18.4485061597542
NIC,2008,19.3718964065011
NIC,2009,20.3394818701997
NIC,2010,21.3564486834358
NIC,2011,22.4242706163594
NIC,2012,23.5466635310839
NIC,2013,24.7227641666667
NIC,2014,25.9589003667435
NIC,2015,27.2568449404762
NIC,2016,28.6209624101587
NIC,2017,30.0509413442878
NIC,2018,31.5532123338754
NIC,2019,33.121745265284
NIC,2020,34.3421221197024
NIC,2021,35.1710166666667
NIC,2022,35.874421141967
NIC,2023,36.441194
NIC,2024,36.6243
NIC,2025,
NIU,1950,
NIU,1951,
NIU,1952,
NIU,1953,
NIU,1954,
NIU,1955,
NIU,1956,
NIU,1957,
NIU,1958,
NIU,1959,
NIU,1960,
NIU,1961,
NIU,1962,
NIU,1963,
NIU,1964,
NIU,1965,
NIU,1966,
NIU,1967,
NIU,1968,
NIU,1969,
NIU,1970,
NIU,1971,
NIU,1972,
NIU,1973,
NIU,1974,
NIU,1975,
NIU,1976,
NIU,1977,
NIU,1978,
NIU,1979,
NIU,1980,
NIU,1981,
NIU,1982,
NIU,1983,
NIU,1984,
NIU,1985,
NIU,1986,
NIU,1987,
NIU,1988,
NIU,1989,
NIU,1990,
NIU,1991,
NIU,1992,
NIU,1993,
NIU,1994,
NIU,1995,
NIU,1996,
NIU,1997,
NIU,1998,
NIU,1999,
NIU,2000,
NIU,2001,
NIU,2002,
NIU,2003,
NIU,2004,
NIU,2005,
NIU,2006,
NIU,2007,
NIU,2008,
NIU,2009,
NIU,2010,
NIU,2011,
NIU,2012,
NIU,2013,
NIU,2014,
NIU,2015,
NIU,2016,
NIU,2017,
NIU,2018,
NIU,2019,
NIU,2020,
NIU,2021,
NIU,2022,
NIU,2023,
NIU,2024,
NIU,2025,
NLD,1950,1.724365
NLD,1951,1.724365
NLD,1952,1.724365
NLD,1953,1.724365
NLD,1954,1.724365
NLD,1955,1.724365
NLD,1956,1.724365
NLD,1957,1.724365
NLD,1958,1.724365
NLD,1959,1.724365
NLD,1960,1.724365
NLD,1961,1.656298
NLD,1962,1.642684
NLD,1963,1.642684
NLD,1964,1.642684
NLD,1965,1.642684
NLD,1966,1.642684
NLD,1967,1.642684
NLD,1968,1.642684
NLD,1969,1.642684
NLD,1970,1.642684
NLD,1971,1.595982
NLD,1972,1.456408
NLD,1973,1.268565
NLD,1974,1.219935
NLD,1975,1.147606
NLD,1976,1.199768
NLD,1977,1.11369
NLD,1978,0.981791
NLD,1979,0.910279
NLD,1980,0.902168
NLD,1981,1.132272
NLD,1982,1.211688
NLD,1983,1.295145
NLD,1984,1.456037
NLD,1985,1.507186
NLD,1986,1.111773
NLD,1987,0.919223
NLD,1988,0.896934
NLD,1989,0.962349
NLD,1990,0.826307
NLD,1991,0.848418
NLD,1992,0.797957
NLD,1993,0.842808
NLD,1994,0.825878
NLD,1995,0.728624
NLD,1996,0.765027
NLD,1997,0.885448
NLD,1998,0.900179
NLD,1999,0.938283
NLD,2000,1.082705
NLD,2001,1.116533
NLD,2002,1.057559
NLD,2003,0.884048
NLD,2004,0.803922
NLD,2005,0.8038
NLD,2006,0.796433
NLD,2007,0.729672
NLD,2008,0.679923
NLD,2009,0.716958
NLD,2010,0.754309
NLD,2011,0.718414
NLD,2012,0.778338
NLD,2013,0.752945
NLD,2014,0.752728
NLD,2015,0.901296
NLD,2016,0.903421
NLD,2017,0.885206
NLD,2018,0.846773
NLD,2019,0.893276
NLD,2020,0.875506
NLD,2021,0.845494
NLD,2022,0.949624
NLD,2023,0.92484
NLD,2024,0.92389
NLD,2025,
NOR,1950,7.14286
NOR,1951,7.14286
NOR,1952,7.14286
NOR,1953,7.14286
NOR,1954,7.14286
NOR,1955,7.14286
NOR,1956,7.14286
NOR,1957,7.14286
NOR,1958,7.14286
NOR,1959,7.14286
NOR,1960,7.14286
NOR,1961,7.14286
NOR,1962,7.14286
NOR,1963,7.14286
NOR,1964,7.14286
NOR,1965,7.14286
NOR,1966,7.14286
NOR,1967,7.14286
NOR,1968,7.14286
NOR,1969,7.14286
NOR,1970,7.14286
NOR,1971,7.055905
NOR,1972,6.588249
NOR,1973,5.765833
NOR,1974,5.539708
NOR,1975,5.226942
NOR,1976,5.456517
NOR,1977,5.3235
NOR,1978,5.24225
NOR,1979,5.064067
NOR,1980,4.939225
NOR,1981,5.739508
NOR,1982,6.454033
NOR,1983,7.296367
NOR,1984,8.161458
NOR,1985,8.597233
NOR,1986,7.394742
NOR,1987,6.73745
NOR,1988,6.516983
NOR,1989,6.9045
NOR,1990,6.259742
NOR,1991,6.482943
NOR,1992,6.214501
NOR,1993,7.094129
NOR,1994,7.057584
NOR,1995,6.335157
NOR,1996,6.449808
NOR,1997,7.073401
NOR,1998,7.545097
NOR,1999,7.799172
NOR,2000,8.801842
NOR,2001,8.991654
NOR,2002,7.983779
NOR,2003,7.080217
NOR,2004,6.740833
NOR,2005,6.4425
NOR,2006,6.413333
NOR,2007,5.861667
NOR,2008,5.64
NOR,2009,6.288333
NOR,2010,6.044167
NOR,2011,5.604607
NOR,2012,5.8175
NOR,2013,5.875
NOR,2014,6.301667
NOR,2015,8.064167
NOR,2016,8.4
NOR,2017,8.271667
NOR,2018,8.1325
NOR,2019,8.8
NOR,2020,9.415833
NOR,2021,8.59
NOR,2022,9.614167
NOR,2023,10.563333
NOR,2024,10.743393
NOR,2025,
NPL,1950,
NPL,1951,
NPL,1952,6.094999999
NPL,1953,6.094999999
NPL,1954,7.094999999
NPL,1955,8.309999999
NPL,1956,6.689999999
NPL,1957,6.26358333233333
NPL,1958,6.60108333530958
NPL,1959,7.143000006143
NPL,1960,7.619
NPL,1961,7.619
NPL,1962,7.619
NPL,1963,9.2887
NPL,1964,10.125
NPL,1965,7.619
NPL,1966,7.619
NPL,1967,7.619
NPL,1968,9.288667
NPL,1969,10.125
NPL,1970,10.125
NPL,1971,10.125
NPL,1972,10.125004
NPL,1973,10.2551
NPL,1974,10.516
NPL,1975,10.516
NPL,1976,11.972833
NPL,1977,12.5
NPL,1978,12.3005
NPL,1979,12
NPL,1980,12
NPL,1981,12
NPL,1982,12.936333
NPL,1983,13.7955
NPL,1984,15.2603
NPL,1985,17.7815
NPL,1986,19.546917
NPL,1987,21.5957
NPL,1988,22.055
NPL,1989,25.322917
NPL,1990,28.508417
NPL,1991,31.57
NPL,1992,44.9
NPL,1993,48
NPL,1994,49
NPL,1995,49.8
NPL,1996,55.05
NPL,1997,57.03
NPL,1998,61.95
NPL,1999,67.95
NPL,2000,69.07
NPL,2001,73.5
NPL,2002,75.93
NPL,2003,77.7558
NPL,2004,73.7907
NPL,2005,72.496097
NPL,2006,72.3247
NPL,2007,70.4875
NPL,2008,65.0163
NPL,2009,76.8785
NPL,2010,74.536
NPL,2011,72.273653
NPL,2012,81.019721
NPL,2013,87.955816
NPL,2014,98.212357
NPL,2015,99.489276
NPL,2016,106.351851
NPL,2017,106.212501
NPL,2018,104.373002
NPL,2019,112.879834
NPL,2020,116.311039
NPL,2021,117.875936
NPL,2022,120.8402737629
NPL,2023,130.7450387525
NPL,2024,
NPL,2025,
NRU,1950,0.892856999892857
NRU,1951,0.892856999892857
NRU,1952,0.892856999892857
NRU,1953,0.892856999892857
NRU,1954,0.892856999892857
NRU,1955,0.892856999892857
NRU,1956,0.892856999892857
NRU,1957,0.892856999892857
NRU,1958,0.892856999892857
NRU,1959,0.892856999892857
NRU,1960,0.892856999892857
NRU,1961,0.892856999892857
NRU,1962,0.892856999892857
NRU,1963,0.892856999892857
NRU,1964,0.892856999892857
NRU,1965,0.892856999892857
NRU,1966,0.892856999892857
NRU,1967,0.892856999892857
NRU,1968,0.892856999892857
NRU,1969,0.892856999892857
NRU,1970,0.8929
NRU,1971,0.8929
NRU,1972,0.856
NRU,1973,0.7805
NRU,1974,0.6785
NRU,1975,0.7323
NRU,1976,0.7933
NRU,1977,0.8718
NRU,1978,0.8866
NRU,1979,0.8803
NRU,1980,0.8975
NRU,1981,0.8613
NRU,1982,0.9063
NRU,1983,1.0685
NRU,1984,1.1042
NRU,1985,1.3037
NRU,1986,1.4296
NRU,1987,1.5112
NRU,1988,1.3744
NRU,1989,1.2281
NRU,1990,1.2995
NRU,1991,1.2741
NRU,1992,1.3003
NRU,1993,1.4232
NRU,1994,1.4455
NRU,1995,1.3468
NRU,1996,1.318
NRU,1997,1.2778
NRU,1998,1.4743
NRU,1999,1.5958
NRU,2000,1.5923
NRU,2001,1.8634
NRU,2002,1.9112
NRU,2003,1.717
NRU,2004,1.4058
NRU,2005,1.3302
NRU,2006,1.3356
NRU,2007,1.273775
NRU,2008,1.116954
NRU,2009,1.358196
NRU,2010,1.13534
NRU,2011,1.014263
NRU,2012,0.969762
NRU,2013,0.974731
NRU,2014,1.089267
NRU,2015,1.201931
NRU,2016,1.373768
NRU,2017,1.325949
NRU,2018,1.29012
NRU,2019,1.398209
NRU,2020,1.491751
NRU,2021,1.339869
NRU,2022,1.378193
NRU,2023,1.48578
NRU,2024,1.51535803855596
NRU,2025,
NZL,1950,0.714288
NZL,1951,0.714288
NZL,1952,0.714288
NZL,1953,0.714288
NZL,1954,0.714288
NZL,1955,0.714288
NZL,1956,0.714288
NZL,1957,0.714288
NZL,1958,0.714288
NZL,1959,0.714288
NZL,1960,0.714288
NZL,1961,0.715514
NZL,1962,0.719194
NZL,1963,0.719194
NZL,1964,0.719194
NZL,1965,0.719194
NZL,1966,0.719194
NZL,1967,0.733666
NZL,1968,0.892857
NZL,1969,0.892857
NZL,1970,0.892857
NZL,1971,0.880607
NZL,1972,0.83668
NZL,1973,0.736812
NZL,1974,0.715403
NZL,1975,0.832307
NZL,1976,1.004889
NZL,1977,1.030312
NZL,1978,0.964425
NZL,1979,0.978502
NZL,1980,1.02668
NZL,1981,1.152795
NZL,1982,1.332608
NZL,1983,1.496773
NZL,1984,1.763992
NZL,1985,2.023372
NZL,1986,1.913161
NZL,1987,1.694561
NZL,1988,1.526401
NZL,1989,1.672148
NZL,1990,1.676203
NZL,1991,1.733514
NZL,1992,1.861792
NZL,1993,1.850513
NZL,1994,1.686522
